#{"t_start": 1770922108.8733165, "env_id": "None"}
r,l,t
-82.43097,1,17766.165267
-42076.023,14976,17766.565703
-90.98587,1,17766.588794
-42102.01,15001,17767.213021
-80.067894,1,17767.316744
-92.25008,1,17767.410949
-39730.04,14976,17767.456545
-86.31456,1,17767.480693
-83.70889,1,17767.503846
-87.90172,1,17767.604797
-39979.87,14976,17767.975808
-460879.25,14976,17768.528299
-80.618866,1,17768.551262
-93.11831,1,17768.6494
-96.4737,1,17768.746845
-82.78404,1,17768.768781
-95.14971,1,17768.792168
-207216.17,15001,17769.772002
-93.07509,1,17769.796925
-38484.48,15001,17769.821191
-135862.38,15001,17769.943392
-82.223145,1,17769.967922
-40200.1,14976,17770.663096
-93.030106,1,17770.688634
-89.95237,1,17770.711455
-84.590675,1,17770.84327
-225283.81,14976,17772.117714
-83.42823,1,17772.243894
-41814.62,15001,17773.70911
-98.71081,1,17773.838479
-80422.41,15001,17774.079385
-94.87008,1,17774.101095
-245919.92,15001,17776.440643
-45743.074,15001,17777.727766
-356630.75,15001,17780.116837
-250974.27,15001,17781.328403
-101.60707,1,17781.35083
-91.67518,1,17781.47804
-296053.53,15001,17782.81495
-37759.902,15001,17783.293595
-51294.45,15001,17878.253709
-40976.746,15001,17887.546522
-39539.8,15001,17890.747592
-86.81639,1,17890.769305
-88.97671,1,17890.868617
-90.79412,1,17890.9584
-79303.266,15001,17900.877623
-158088.1,15001,17905.111895
-85.94093,1,17905.136572
-39161.49,15001,17918.944472
-82.96176,1,17918.965908
-123174.79,14978,18014.793418
-93.49292,1,18014.817307
-100.879906,1,18014.840867
-41216.277,15001,18041.037263
-94.99219,1,18041.059388
-152009.12,14978,18075.503001
-43946.477,15001,18119.127692
-102707.125,15001,18124.829533
-40912.31,15001,18130.056721
-39466.48,14978,18131.759704
-41042.234,14978,18132.42603
-45768.273,15001,18133.293548
-45387.02,14978,18133.415673
-250122.72,14978,18133.615026
-91.63157,1,18133.70396
-133283.53,15001,18134.670693
-48216.07,15001,18135.306991
-44879.18,15001,18136.293357
-43618.355,15001,18136.414262
-63186.035,15001,18136.545427
-96.19675,1,18136.567785
-90.36021,1,18136.670193
-373168.34,14978,18136.798744
-43117.836,14978,18138.08158
-100.54205,1,18138.106701
-91.06028,1,18138.130194
-104.45765,1,18138.15493
-105.32453,1,18138.177512
-101.25567,1,18138.200905
-62612.094,14978,18139.680172
-82.016685,1,18139.785037
-36359.168,15001,18140.558381
-83.60439,1,18140.579989
-78443.14,15001,18142.875432
-39132.297,14978,18143.404967
-276952.38,15001,18146.45515
-42121.215,14978,18147.211264
-83.25479,1,18147.232113
-87.223816,1,18147.253071
-366893.5,14978,18148.422537
-61462.336,14978,18148.850538
-98.675804,1,18148.87415
-368692.22,14979,18245.087449
-15656.737,320,18252.962023
-83.47092,1,18252.985688
-435638.3,15001,18255.118826
-375038.78,14979,18257.72822
-93.40573,1,18257.752399
-96.90796,1,18257.775604
-44450.152,15001,18268.176985
-76420.09,15001,18272.381772
-84.92662,1,18272.506017
-55462.996,15001,18286.010793
-431265.94,15001,18382.412397
-43578.57,15001,18409.026375
-101.46355,1,18409.052575
-68336.875,14979,18443.723982
-100.3463,1,18443.746618
-94.912506,1,18443.842743
-80.5661,1,18443.864406
-391579.44,15001,18488.914015
-171230.34,14980,18494.171894
-46977.26,15001,18500.052555
-41315.504,15001,18501.746698
-184830.3,14980,18501.89352
-39238.32,14980,18502.895424
-268782.72,14980,18503.028782
-111728.05,15001,18503.354531
-92473.3,14980,18503.94201
-50466.402,14980,18504.525414
-91.00499,1,18504.639434
-93.356766,1,18504.661129
-97.94445,1,18504.683068
-172181.83,14980,18505.815775
-84843.836,14980,18506.069681
-39159.242,15001,18506.329447
-40800.43,15001,18506.674777
-40002.65,15001,18508.183707
-35811.574,14980,18509.038719
-84.141426,1,18509.154662
-139164.88,15001,18510.431446
-63467.69,15001,18512.716285
-93.398346,1,18512.740725
-80.692,1,18512.765028
-275877.22,15001,18513.245247
-279039.22,14980,18515.765448
-94.75591,1,18515.786428
-39464.062,15001,18517.045008
-93.89136,1,18517.066737
-255029.56,15001,18518.329091
-99.761086,1,18518.349881
-98.65507,1,18518.450525
-47460.984,15001,18518.821645
-38697.9,15001,18622.264567
-82.88411,1,18622.373841
-92.526794,1,18622.397062
-89.50023,1,18622.488505
-86.18405,1,18622.510227
-108.97865,1,18622.531304
-41097.973,14980,18623.892978
-508694.6,15001,18627.094791
-82.7409,1,18627.202995
-83.39223,1,18627.223634
-104.7311,1,18627.246681
-103.85602,1,18627.334963
-41788.35,15001,18637.604171
-98.7828,1,18637.628454
-37862.25,14980,18641.462181
-102.77608,1,18641.552551
-230369.47,15001,18655.556835
-44415.57,15001,18752.198606
-371047.28,15001,18778.910701
-122673.33,15001,18813.286647
-81.78131,1,18813.311565
-82463.72,15001,18858.180695
-256630.34,15001,18863.326207
-188156.95,14981,18868.680948
-34765.555,14981,18870.57396
-63489.258,15001,18870.992605
-81.44636,1,18871.015658
-63877.992,14981,18871.485775
-247095.23,15001,18872.122489
-140641.78,15001,18872.461207
-96.073845,1,18872.487635
-93.94225,1,18872.593855
-37335.215,15001,18873.097955
-85.081215,1,18873.120326
-271678.12,15001,18873.741142
-92.3403,1,18873.767951
-106.659065,1,18873.874868
-506928.3,14981,18874.289099
-450651.97,14981,18874.477545
-98219.09,15001,18875.23706
-83.91702,1,18875.346588
-84.03181,1,18875.435335
-91.258446,1,18875.50959
-90.21736,1,18875.530612
-83.0318,1,18875.55199
-38233.65,15001,18875.767653
-330552.94,14981,18876.665222
-81.49634,1,18876.688841
-137155.11,14981,18877.662723
-36361.22,14981,18878.848868
-14802.871,306,18881.335344
-97.20114,1,18881.358689
-90.44217,1,18881.382569
-36625.69,15001,18881.665424
-80.8266,1,18881.689387
-511892.62,15001,18882.140976
-100.56778,1,18882.165277
-244903.6,15001,18884.653029
-38746.984,15001,18885.963547
-36414.465,14981,18886.757927
-85.80609,1,18886.779153
-86261.21,15001,18887.587681
-95.14892,1,18887.611189
-124553.06,15001,18990.517276
-316158.72,15001,18992.007929
-150454.44,14982,18994.907993
-244044.8,15001,19005.794161
-85.168434,1,19005.815248
-81.78223,1,19005.895959
-38182.836,14982,19009.054691
-42257.008,15001,19023.649414
-85.94389,1,19023.670954
-88.671776,1,19023.763513
-272866.75,15001,19121.665026
-38164.367,15001,19148.991336
-88.64972,1,19149.094846
-37439.793,15001,19184.391608
-100.28399,1,19184.472029
-106695.32,15001,19230.14542
-143215.56,15001,19235.380686
-98523.86,14983,19240.409527
-36022.82,15001,19242.762666
-89.86737,1,19242.851322
-34935.03,15001,19243.276106
-35012.062,15001,19243.735445
-94.557526,1,19243.758608
-88.39417,1,19243.781455
-87054.47,14983,19244.332731
-40060.285,15001,19244.378639
-79.26785,1,19244.403151
-96.35513,1,19244.43202
-87.94787,1,19244.455588
-83.34056,1,19244.485619
-33971.617,15001,19245.441275
-36944.02,15001,19246.640244
-307163.4,15001,19246.901972
-85.730934,1,19246.977525
-147943.97,15001,19247.796034
-93.51309,1,19247.899921
-84.760056,1,19247.921562
-102.88558,1,19247.944232
-87.25066,1,19247.966738
-82.771736,1,19247.989337
-52627.305,15001,19248.102601
-96.84129,1,19248.125495
-81.18782,1,19248.148052
-389308.03,15001,19249.040408
-92.41979,1,19249.065672
-91.29868,1,19249.08849
-67274.625,14983,19249.499081
-73378.25,15001,19251.153198
-307110.25,15001,19253.811237
-147658.19,15001,19254.120468
-271617.97,15001,19254.601806
-91.22296,1,19254.626802
-90.50994,1,19254.650289
-38716.73,15001,19257.040343
-81.91125,1,19257.149939
-287816.75,14983,19257.903867
-90.79892,1,19257.927533
-334148.84,15001,19259.098196
-235593.48,15001,19260.035798
-56294.473,15001,19362.690447
-328635.78,14983,19363.655486
-37590.387,15001,19366.934616
-91.536156,1,19366.95885
-483795.56,14983,19377.387449
-284610.2,15001,19381.150311
-504174.06,14983,19395.668627
-33943.37,14984,19493.55763
-93.19655,1,19493.580523
-32175.47,14984,19520.614611
-59176.965,14984,19555.746094
-107164.1,15001,19601.891703
-33544.676,15001,19607.255893
-99.715004,1,19607.348696
-292648.75,15001,19612.307844
-32893.5,14984,19614.147683
-38608.75,15001,19615.041366
-82.70817,1,19615.136682
-36132.543,15001,19615.684297
-34730.746,15001,19616.213725
-84.4672,1,19616.238715
-82.04841,1,19616.262311
-37442.875,15001,19616.36169
-84.68445,1,19616.384731
-249594.78,14984,19616.82399
-42153.23,14984,19617.971825
-87.01527,1,19618.001913
-35048.19,14984,19618.207614
-32571.598,15001,19619.668539
-81.00815,1,19619.696285
-91.387024,1,19619.718604
-532042.8,15001,19620.023451
-367244.94,15001,19620.989209
-85.26737,1,19621.075329
-296401.22,15001,19621.431495
-31031.953,15001,19623.125919
-251583.4,15001,19625.652963
-84.690094,1,19625.676512
-33513.453,15001,19625.962377
-84.15768,1,19626.05796
-168541.44,15001,19626.531942
-33444.56,14984,19628.508527
-290943.6,15001,19629.70971
-34911.547,15001,19630.890012
-290988.7,14984,19631.360066
-104.623375,1,19631.450351
-16080.372,311,19637.127586
-61066.406,15001,19734.471689
-34433.65,15001,19735.510154
-224978.3,15001,19738.833554
-118591.39,15001,19749.162595
-84.95059,1,19749.253197
-519722.75,15001,19752.85449
-34129.992,15001,19767.240556
-125818.016,15001,19864.599417
-102.7677,1,19864.627579
-35285.402,15001,19891.335211
-84.71088,1,19891.359983
-165216.39,15001,19926.309836
-95.99255,1,19926.333647
-32779.35,15001,19972.164498
-36192.344,14986,19977.121748
-108.72056,1,19977.148472
-201847.81,14986,19982.02186
-272168.94,15001,19984.23835
-194749.17,14986,19984.768327
-29688.875,14986,19985.275316
-87.31746,1,19985.364874
-511414.44,15001,19986.422426
-37054.19,15001,19986.541239
-108.27191,1,19986.56331
-206440.86,15001,19986.950896
-146421.78,15001,19988.12854
-99.86714,1,19988.21554
-84150.484,15001,19988.431217
-93.36089,1,19988.452952
-31856.812,14986,19989.606362
-37634.293,15001,19989.847527
-197293.31,14986,19990.599844
-367571.84,15001,19991.350199
-399433.97,14986,19992.650619
-30458.959,14986,19995.55659
-100.18637,1,19995.5822
-80.59203,1,19995.667602
-34681.66,15001,19995.66764
-85.06432,1,19995.690468
-80.822945,1,19995.713527
-35144.6,15001,19996.454536
-89.61218,1,19996.478007
-92.991425,1,19996.501092
-211769.08,15001,19998.523359
-348508.2,15001,20000.974765
-94.10387,1,20000.998814
-67416.68,14986,20001.119952
-105.716255,1,20001.145097
-30864.336,15001,20007.120628
-32068.303,15001,20105.648795
-368014.38,14987,20106.282553
-31510.271,14987,20109.722284
-81.285324,1,20109.743936
-81.20548,1,20109.765571
-88.05,1,20109.834397
-231532.7,14987,20120.088709
-83.494896,1,20120.170491
-241604.19,15001,20124.229251
-73837.98,15001,20138.43577
-497118.44,15001,20235.695801
-82.41202,1,20235.720097
-82.60706,1,20235.743928
-82.68534,1,20235.770621
-88.09301,1,20235.793869
-267271.38,15001,20262.55847
-99.84092,1,20262.583573
-90.88659,1,20262.606518
-989.18555,13,20262.925292
-39553.62,15001,20297.101975
-42140.18,14988,20342.282683
-35641.67,15001,20347.562012
-30805.578,15001,20352.349873
-92.90511,1,20352.375851
-99.252884,1,20352.544891
-31594.22,15001,20354.706158
-80.789185,1,20354.730561
-32509.783,15001,20355.213825
-80.99255,1,20355.239816
-442648.75,14988,20355.415733
-95.0807,1,20355.441719
-90.14127,1,20355.4659
-33292.77,15001,20356.697131
-169114.45,15001,20356.854748
-32092.791,15001,20357.255635
-102.22999,1,20357.281141
-94.94748,1,20357.306998
-84.670166,1,20357.329766
-37318.68,14988,20358.116564
-60878.484,15001,20358.64955
-35908.926,15001,20359.846715
-83.12782,1,20359.873741
-240181.23,15001,20360.098243
-38391.336,15001,20360.926587
-282907.44,15001,20361.710995
-52993.816,15001,20362.991637
-211442.28,14988,20365.784594
-33399.816,15001,20366.131382
-131029.07,15001,20367.008465
-35275.15,14988,20368.695571
-99.882416,1,20368.773117
-87.830086,1,20368.794538
-81.22699,1,20368.815574
-186737.4,15001,20371.432188
-33555.734,15001,20371.573666
-105.26297,1,20371.598184
-35853.67,15001,20377.636106
-33663.8,15001,20476.069452
-36384.523,15001,20476.809146
-95.77869,1,20476.831983
-86.903534,1,20476.861675
-92.00209,1,20476.936333
-273860.5,14988,20480.031869
-31866.312,14988,20490.54505
-93.57299,1,20490.56965
-92.09785,1,20490.591482
-341122.8,15001,20494.892208
-89.62745,1,20494.91735
-88.77236,1,20494.99628
-47488.156,15001,20509.337859
-109281.05,15001,20607.521205
-160522.38,15001,20634.911028
-97.5385,1,20634.933798
-105.301025,1,20634.956167
-89.3174,1,20634.98466
-32311.648,14989,20669.286123
-31618.1,15001,20715.159444
-110.27432,1,20715.187414
-84732.65,14989,20720.065977
-52741.125,15001,20725.434953
-32996.617,15001,20727.62691
-88.581604,1,20727.651002
-80164.97,15001,20728.154474
-88602.086,15001,20728.376281
-254285.81,15001,20729.6294
-94.326584,1,20729.652634
-45030.69,15001,20729.771071
-615255.2,15001,20730.273315
-33899.79,15001,20731.074911
-96.67171,1,20731.143948
-84.3178,1,20731.201529
-90.25104,1,20731.222641
-92.38014,1,20731.281781
-89.45983,1,20731.30766
-269578.38,15001,20731.686709
-102.99348,1,20731.707889
-88.50356,1,20731.776229
-54752.457,15001,20732.88804
-93.034584,1,20732.958246
-95.84054,1,20733.023187
-175478.84,15001,20733.179689
-94.85676,1,20733.202992
-93.17274,1,20733.225192
-82.18982,1,20733.247697
-90.68534,1,20733.269765
-80.46443,1,20733.339724
-94.994995,1,20733.361645
-311488.2,14989,20733.696917
-78829.34,14989,20734.406096
-90.87124,1,20734.430452
-87.588936,1,20734.453841
-104028.83,15001,20736.059432
-427513.47,15001,20738.725591
-83.13629,1,20738.74758
-135252.84,15001,20739.067015
-108.038826,1,20739.132765
-88.35872,1,20739.155537
-54416.043,14989,20739.606917
-87.592865,1,20739.630616
-85.070366,1,20739.696858
-388955.9,15001,20741.595398
-98.124306,1,20741.61954
-35770.664,15001,20744.253261
-96.53374,1,20744.274027
-84.41977,1,20744.306294
-118697.02,15001,20744.414389
-95.195015,1,20744.436845
-29889.943,14989,20750.086158
-102.81069,1,20750.109105
-39686.094,15001,20847.287926
-191700.11,14990,20847.752994
-86.72255,1,20847.775524
-556821.5,14990,20850.704461
-78057.05,15001,20861.448447
-96.01091,1,20861.470221
-43311.707,14990,20865.461559
-28205.943,15001,20879.830477
-98.14104,1,20879.853539
-129254.64,15001,20976.452505
-29669.104,15001,21003.354546
-30683.037,15001,21036.873063
-35207.41,15001,21081.634045
-102.626884,1,21081.657772
-82.72117,1,21081.680908
-28327.326,15001,21086.498067
-100.325836,1,21086.522416
-171532.31,14991,21091.337004
-128736.12,15001,21093.753764
-273276.44,15001,21094.250414
-81.85952,1,21094.323027
-84.56341,1,21094.380691
-81.38001,1,21094.402044
-91.876945,1,21094.426473
-315112.5,15001,21094.547008
-130653.71,15001,21095.750567
-40680.277,15001,21095.871759
-94.2339,1,21095.899483
-354099.97,15001,21096.388914
-99.78541,1,21096.411467
-386192.0,15001,21097.395034
-368404.8,14991,21097.583008
-45510.086,14991,21098.790341
-84.51582,1,21098.859061
-34298.934,15001,21099.378592
-28828.1,14991,21099.451635
-71096.55,15001,21100.503926
-85.61901,1,21100.526967
-347622.16,15001,21102.074475
-86.72927,1,21102.139527
-98.67881,1,21102.160875
-93719.08,15001,21104.781064
-321001.84,15001,21105.17416
-81851.46,14991,21105.504791
-32852.96,15001,21107.728789
-85.49395,1,21107.754549
-227537.64,15001,21110.527702
-57933.746,15001,21110.664358
-89.24897,1,21110.687157
-80.792984,1,21110.71122
-37516.957,15001,21116.275836
-414234.88,14991,21213.42436
-183670.48,15001,21214.116841
-81.22024,1,21214.140399
-97.0394,1,21214.201808
-81.60539,1,21214.223256
-326800.97,15001,21217.052121
-30217.346,15001,21227.680897
-96227.27,15001,21231.757163
-112311.37,15001,21246.013146
-85.20416,1,21246.034689
-29236.455,15001,21340.856125
-84.035225,1,21340.878432
-85.677345,1,21340.909148
-86.7996,1,21340.930724
-87.79987,1,21340.952676
-174543.64,15001,21367.163634
-84.04672,1,21367.22099
-88.23085,1,21367.243304
-82.5876,1,21367.268245
-103.23091,1,21367.423906
-95.08105,1,21367.446214
-331459.47,15001,21399.995843
-95.25293,1,21400.052962
-87.08121,1,21400.076079
-86.09169,1,21400.097336
-88.59053,1,21400.120728
-84.45249,1,21400.144054
-294543.4,15001,21443.88516
-249298.11,15001,21448.54687
-81.472916,1,21448.571174
-83.87897,1,21448.595464
-28609.125,15001,21453.255614
-218629.05,15001,21455.723852
-92.51202,1,21455.747813
-102.59792,1,21455.772617
-86.08457,1,21455.795512
-318379.5,15001,21456.302898
-234503.7,15001,21456.463992
-174727.16,15001,21457.652147
-94.43236,1,21457.676575
-31360.402,15001,21457.832277
-31223.21,15001,21458.27389
-98.77903,1,21458.297821
-84.03859,1,21458.321705
-86.521,1,21458.384339
-98.412834,1,21458.406104
-101.97986,1,21458.428682
-370177.56,15001,21459.149033
-28081.598,15001,21459.377291
-92.62223,1,21459.42636
-96543.914,14992,21460.370364
-86.38731,1,21460.393963
-29715.77,15001,21461.100686
-152592.06,15001,21461.171317
-29963.4,15001,21462.242048
-87.51506,1,21462.263531
-30141.775,15001,21463.76243
-28803.96,15001,21466.36861
-35851.867,15001,21466.73286
-36567.95,14992,21466.802913
-91.98559,1,21466.826014
-264551.25,15001,21469.294548
-29406.182,15001,21471.949506
-87.632645,1,21471.997582
-63533.68,15001,21472.149902
-90.4489,1,21472.172621
-86.45246,1,21472.196406
-36040.426,15001,21477.700905
-41133.344,4587,21568.587797
-101.755135,1,21568.644245
-38890.805,15001,21575.69075
-32661.441,15001,21576.477956
-28339.572,15001,21579.512954
-94.83774,1,21579.537189
-90.89112,1,21579.561449
-86.34382,1,21579.61408
-104.7029,1,21579.637275
-86.502075,1,21579.660065
-30894.084,15001,21590.447374
-325410.66,14993,21594.29981
-34701.62,15001,21609.210592
-28209.379,15001,21708.054673
-84.8692,1,21708.078658
-290683.66,15001,21735.557298
-76340.016,15001,21769.346324
-98.98103,1,21769.3715
-98.91245,1,21769.39588
-97.864136,1,21769.419979
-100.82593,1,21769.445714
-102.90902,1,21769.469326
-27180.928,15001,21814.341214
-39435.754,15001,21819.190392
-141464.52,15001,21824.086956
-29156.43,15001,21826.607148
-496708.97,14994,21827.080528
-49479.965,15001,21827.159487
-31108.027,14994,21828.47841
-95293.04,15001,21828.526409
-94.32827,1,21828.575773
-142516.81,15001,21829.25403
-81.5489,1,21829.279286
-82.16774,1,21829.303512
-85.529625,1,21829.328351
-105.821236,1,21829.376682
-155330.44,14994,21830.069763
-31218.09,15001,21831.258751
-47403.02,15001,21831.981489
-84.745125,1,21832.005251
-87.93989,1,21832.03006
-82.52525,1,21832.054748
-75047.125,15001,21832.054832
-81.25641,1,21832.079464
-89.642525,1,21832.079519
-86.52108,1,21832.102676
-26960.205,15001,21833.14744
-18408.908,389,21833.681488
-81.65695,1,21833.709851
-98.688545,1,21833.735757
-84545.65,15001,21834.825383
-91.21025,1,21834.847466
-31359.416,14994,21837.278212
-31178.13,15001,21837.829925
-82900.56,15001,21837.924447
-520689.97,15001,21840.398327
-81.375084,1,21840.420297
-85.98907,1,21840.442447
-99.81653,1,21840.465793
-81.20907,1,21840.489408
-266894.62,14994,21842.903189
-86.34167,1,21842.928243
-374694.4,15001,21843.299967
-85.85594,1,21843.34419
-28680.793,15001,21848.957775
-69987.375,14995,21939.579568
-93.640114,1,21939.603293
-85.58602,1,21939.629069
-83.150734,1,21939.652261
-103921.04,15001,21946.77603
-83.43831,1,21946.822164
-98.79874,1,21946.844834
-520595.28,15001,21947.555552
-422804.34,15001,21950.529757
-99787.79,15001,21961.070363
-84.19046,1,21961.093788
-97.78363,1,21961.117467
-459003.22,15001,21964.908388
-83.88987,1,21964.931214
-36278.633,15001,21979.707206
-152349.05,15001,22078.112066
-87.16891,1,22078.134669
-97.82609,1,22078.162297
-80.50131,1,22078.184516
-92.118164,1,22078.206831
-74619.375,15001,22105.560665
-220852.88,15001,22140.040034
-98.9351,1,22140.083867
-110.306335,1,22140.119441
-83.363,1,22140.142755
-44473.793,15001,22185.315305
-85.34056,1,22185.343447
-33713.996,15001,22190.283617
-64810.035,15001,22197.620872
-233024.17,14996,22198.015516
-97.95314,1,22198.040997
-84.73254,1,22198.066105
-416492.25,15001,22198.090446
-109.938446,1,22198.115178
-28551.004,14996,22199.44158
-83.69153,1,22199.466272
-32156.084,15001,22199.493901
-86.222885,1,22199.493957
-615011.2,14996,22200.246723
-79666.734,15001,22201.08834
-31997.674,15001,22202.42493
-259853.6,15001,22203.233884
-89.257126,1,22203.275238
-106144.88,15001,22203.275291
-104.336525,1,22203.297549
-99.21512,1,22203.32501
-44285.14,15001,22204.334527
-86.89788,1,22204.357539
-219416.36,15001,22204.919329
-30106.234,15001,22205.90633
-367144.56,15001,22208.352741
-92.553925,1,22208.382367
-169120.0,15001,22208.909617
-82.07222,1,22208.934097
-89.19425,1,22208.958108
-93.12551,1,22208.998486
-30218.998,15001,22209.020424
-93.51447,1,22209.042856
-87.217545,1,22209.069757
-79.45487,1,22209.10697
-272030.5,15001,22211.568691
-390997.56,15001,22214.043597
-57414.86,14996,22214.299587
-102.00843,1,22214.478415
-32925.656,15001,22220.035733
-83.56598,1,22220.059471
-380258.34,15001,22310.24845
-85.644295,1,22310.271792
-81.778015,1,22310.295981
-83.96109,1,22310.319669
-65119.754,15001,22317.405408
-91.70187,1,22317.428225
-38449.69,15001,22318.119363
-35532.246,15001,22321.091299
-91.489006,1,22321.114852
-107.09804,1,22321.138835
-202815.69,15001,22331.651367
-82.19624,1,22331.692308
-104.319046,1,22331.714664
-105957.555,15001,22335.475078
-30947.428,14996,22350.195671
-92.94716,1,22350.219815
-84.05788,1,22350.246473
-294053.5,15001,22448.205252
-250718.48,15001,22475.812848
-311479.88,15001,22511.414526
-87.72234,1,22511.444254
-139243.17,15001,22558.742236
-108.79863,1,22558.769247
-74006.984,15001,22563.693261
-421284.2,15001,22571.272611
-82.32523,1,22571.295972
-95.77826,1,22571.32278
-103.6693,1,22571.345633
-188033.19,15001,22571.855885
-82.855354,1,22571.87858
-55933.75,15001,22571.901524
-93.860664,1,22571.924669
-69609.31,15001,22573.280966
-31465.533,15001,22573.281021
-1283.792,17,22573.723872
-92.057495,1,22573.746898
-82.41487,1,22573.769875
-91.51926,1,22573.794717
-36657.312,14997,22573.949594
-96.635765,1,22573.976615
-32418.809,15001,22574.938858
-313874.72,14997,22576.092318
-96.65084,1,22576.11576
-214004.08,15001,22577.101518
-253446.92,15001,22577.158857
-31505.248,15001,22578.163562
-347353.97,15001,22578.718904
-37752.336,15001,22579.716455
-33928.594,15001,22582.170529
-33775.027,14997,22582.677636
-87.869514,1,22582.701099
-82.87863,1,22582.724971
-205938.02,14997,22582.773874
-31012.676,15001,22585.429479
-89.252106,1,22585.452808
-34694.434,15001,22587.902417
-30584.795,14997,22588.092516
-37875.258,15001,22593.902741
-81.867645,1,22593.925446
-85.70412,1,22593.948818
-86.8244,1,22593.974824
-149686.16,15001,22685.646892
-85.99637,1,22685.67079
-36996.277,15001,22692.80665
-415050.38,15001,22693.527664
-100.55812,1,22693.551506
-38993.816,15001,22696.765905
-102097.56,15001,22707.529049
-222419.38,15001,22711.416998
-29790.348,15001,22726.08681
-87.63875,1,22726.111645
-72769.91,15001,22824.036698
-84.56898,1,22824.06138
-94.18516,1,22824.089061
-88.923416,1,22824.114857
-97.679214,1,22824.140633
-144599.86,15001,22851.32944
-36411.805,15001,22885.619618
-32957.703,15001,22931.287123
-104.21607,1,22931.317136
-284764.56,15001,22936.167722
-1058.6628,14,22936.527426
-86.65249,1,22936.556023
-39866.918,15001,22943.774628
-90.020706,1,22943.799145
-45759.863,15001,22944.185429
-91.583565,1,22944.211325
-412187.38,15001,22944.236447
-85.29463,1,22944.263695
-449667.28,14999,22945.542865
-341328.78,15001,22946.098981
-192918.25,15001,22946.277235
-373611.34,15001,22947.203292
-97.839806,1,22947.228233
-97.223625,1,22947.25302
-80.01903,1,22947.28195
-88.71558,1,22947.304412
-91.14699,1,22947.32742
-90.17547,1,22947.351189
-46320.273,15001,22948.330185
-213478.6,15001,22949.261226
-32533.898,15001,22949.312445
-33088.99,15001,22950.340307
-87.80147,1,22950.367602
-84.053566,1,22950.390723
-73449.88,15001,22950.910535
-195328.64,15001,22951.904307
-90.56824,1,22951.929609
-84.2167,1,22951.955683
-351983.97,15001,22954.46164
-372858.8,15001,22955.002916
-82.65195,1,22955.027047
-84.37619,1,22955.04999
-33257.01,15001,22955.050066
-104.83533,1,22955.075114
-101.217026,1,22955.097213
-100.61321,1,22955.120656
-97.00101,1,22955.144321
-46668.16,15001,22957.577203
-109.13202,1,22957.601276
-84.44798,1,22957.624954
-307808.16,14999,22959.927775
-91.98711,1,22959.950082
-30444.287,15001,22960.155847
-315824.78,15001,22966.061014
-33034.594,15001,23056.271596
-276738.72,15001,23063.392288
-85.31775,1,23063.41603
-85.022095,1,23063.439618
-76833.14,15001,23064.111999
-84.80055,1,23064.136619
-61552.773,14999,23067.10856
-321411.12,15001,23077.842223
-83101.27,15001,23081.584656
-153848.7,15001,23095.933591
-86.59823,1,23095.957367
-37740.97,7186,23126.761064
-87555.734,15001,23191.449561
-95.917,1,23191.472719
-84.72698,1,23191.503986
