#{"t_start": 1770660807.5993278, "env_id": "None"}
r,l,t
21765.225,19956,11040.562065
-20716.92,20000,11041.056546
14279.185,20000,11041.449812
17959.705,20000,11041.687567
17726.084,20000,11041.877651
12800.577,19956,11042.153583
17593.277,19956,11042.432631
20932.117,19956,11043.36599
17660.844,19958,11431.927551
21617.08,19958,11432.067293
19870.678,19958,11432.241728
-94.34785,1,11432.3814
17758.424,19958,11432.381446
17776.72,19958,11433.427814
22075.504,19958,11433.86167
19350.65,19958,11434.415045
16960.582,19958,11434.669857
18757.348,19958,11434.952021
21898.637,20000,11435.304533
-84.34076,1,11435.324561
16388.158,19958,11435.382463
20685.963,19958,11435.663196
19724.238,19958,11435.913183
19664.805,19958,11436.062339
18724.752,19958,11436.205938
18535.846,19958,11436.735567
-99.092094,1,11436.756144
-91.758934,1,11436.777392
-84.841934,1,11436.796189
-83.062256,1,11436.936598
20637.934,19958,11437.05471
21156.633,19958,11437.294931
20081.916,20000,11437.314862
25553.725,19958,11437.393995
19400.549,20000,11437.56046
18483.79,20000,11437.846917
22032.389,19958,11437.926787
19155.824,19958,11438.102912
-84.03022,1,11438.24826
18080.154,19958,11439.737082
-103.17096,1,11439.886506
21995.059,20000,11440.066295
18016.865,19958,11440.282891
24269.414,19958,11440.420557
20943.86,20000,11440.562128
-91.89449,1,11440.582181
21832.648,20000,11441.166644
15118.356,20000,11441.769481
16317.133,20000,11442.692899
-94.92808,1,11442.712029
-87.93293,1,11442.732777
17195.125,19960,11830.523138
20159.604,19960,11830.667179
-82.24276,1,11830.667269
17395.396,19960,11830.977898
17300.541,20000,11831.847519
20432.707,19960,11832.334194
-87.14643,1,11832.472973
19007.5,20000,11833.044068
22596.193,19960,11833.65212
19960.88,20000,11834.027024
-85.07339,1,11834.04766
-87.75825,1,11834.066999
-88.72675,1,11834.087928
-100.070625,1,11834.225324
15559.773,19960,11834.365311
22819.0,20000,11834.404333
18218.26,19960,11834.763098
-86.16006,1,11834.906468
24376.88,19960,11834.906523
-88.70264,1,11834.928187
-83.82036,1,11835.066836
15567.429,20000,11835.431335
17841.227,20000,11835.491149
21393.652,19960,11835.890651
14938.542,20000,11836.154031
19245.953,19960,11836.369964
16605.982,19960,11836.508665
21338.883,19960,11836.669072
-87.089836,1,11836.68908
-104.072586,1,11836.709253
20000.898,19960,11837.061318
16337.32,20000,11837.283537
17725.242,20000,11837.423949
18731.84,20000,11837.504004
18651.133,20000,11837.787569
-87.43179,1,11837.807243
27806.947,19960,11838.722259
23967.043,19960,11838.89905
17939.979,19960,11839.88935
24527.44,20000,11839.909436
-83.87838,1,11839.929739
16956.227,20000,11840.051549
-99.89939,1,11840.070547
-86.24704,1,11840.089859
17217.787,20000,11840.207355
20395.9,19960,11840.479826
21201.855,20000,11842.247611
22573.695,19962,12228.968513
20186.08,19962,12228.96857
20395.496,19962,12229.273664
15581.966,19962,12230.784679
18781.031,20000,12231.130702
15801.523,19962,12231.455114
20991.297,19962,12232.062418
20455.18,19962,12232.628004
24090.496,19962,12233.062826
-100.6187,1,12233.195935
18859.643,19962,12233.217198
-84.40721,1,12233.345364
22959.092,19962,12233.562759
16654.22,20000,12233.859189
-72075.086,20000,12234.014721
21297.803,19962,12234.134119
20458.215,19962,12234.272011
-92.57375,1,12234.39801
19183.867,19962,12234.585606
20428.352,20000,12234.936361
22012.842,19962,12235.272922
26920.834,19962,12235.377484
-105.10949,1,12235.509703
20074.64,20000,12235.817533
19803.834,20000,12236.133223
20145.719,20000,12236.615012
21412.184,20000,12236.807275
16517.025,20000,12237.220614
-82.55457,1,12237.241142
-84.24114,1,12237.260903
15724.531,19962,12237.439088
19282.158,20000,12238.130116
-87.51317,1,12238.149681
-101.28275,1,12238.170232
23377.195,19962,12239.005237
20820.508,20000,12239.281886
20465.672,20000,12239.321275
15936.777,20000,12239.484147
22821.752,20000,12239.604695
-97.87926,1,12239.624955
15025.727,20000,12241.515926
20363.893,19964,12627.463758
21916.83,19964,12627.463796
22245.404,19964,12627.759008
18057.65,19964,12629.13874
-90.27,1,12629.261265
18543.43,19964,12629.582346
20915.39,19964,12629.802886
-83.38748,1,12629.823227
16767.307,19964,12630.399784
20075.361,19964,12630.854951
21527.688,19964,12631.420421
23447.717,19964,12631.460587
-91.5928,1,12631.480845
-87.53533,1,12631.502286
18025.984,19964,12631.860339
20914.498,19964,12631.899088
21083.504,19964,12632.174277
19258.104,19964,12632.252691
-99.41154,1,12632.272178
-90.91131,1,12632.292392
20968.021,20000,12632.389678
-86.15489,1,12632.518859
16856.734,19964,12632.597711
16937.389,20000,12632.935543
-82.623955,1,12633.058789
20914.8,19964,12633.252748
-87.51289,1,12633.27173
23654.256,19964,12633.447735
16232.684,19964,12633.651182
-109.95662,1,12633.671031
17477.646,20000,12633.848598
-97.00062,1,12633.868574
21207.44,19964,12634.205159
18062.248,20000,12634.937997
17768.63,20000,12635.467353
15911.989,20000,12635.750499
-20477.688,20000,12636.475693
18968.45,19964,12636.604928
18114.418,20000,12637.58543
12825.585,20000,12637.626782
-85.07572,1,12637.749659
20963.037,20000,12637.993815
-4093.9136,20000,12638.132804
-100.47461,1,12638.152727
-87.67216,1,12638.172814
14526.438,20000,12640.195013
19745.424,19966,13025.573059
16132.827,19966,13025.573125
-101.745735,1,13025.689711
-88.642,1,13025.689773
22718.666,19966,13025.864961
-85.10509,1,13025.885725
-91.97247,1,13025.90579
18361.43,19966,13027.381795
-83.05898,1,13027.495543
21357.064,19966,13027.788405
20120.477,19966,13028.595561
13263.28,20000,13028.794121
18727.922,19966,13029.505496
21714.865,20000,13029.81439
19393.17,20000,13030.340341
18354.236,19966,13030.579948
-91.24031,1,13030.599921
17047.893,20000,13030.697929
-105.35783,1,13030.717513
22216.803,20000,13030.835939
22691.201,19966,13031.113408
21665.242,20000,13031.215155
22112.832,20000,13031.333355
-89.903534,1,13031.354404
-82.9614,1,13031.375268
-89.39129,1,13031.488478
21491.33,20000,13031.627527
-95.39469,1,13031.647414
19965.537,20000,13032.188673
22832.752,20000,13032.366547
-96.72172,1,13032.484857
21022.584,20000,13032.683694
-87.30445,1,13032.80638
-19794.277,20000,13032.982127
25777.328,19966,13033.278042
-105.21426,1,13033.299021
15124.348,20000,13033.414116
25561.9,19966,13033.788427
22071.74,19966,13033.966883
24867.629,19966,13034.81224
22793.025,20000,13035.558471
22928.725,19966,13035.951724
21980.434,19966,13036.087725
17577.367,20000,13036.552665
23851.846,20000,13037.027768
-85.405876,1,13037.048034
21668.332,19966,13038.307819
20882.715,19969,13423.462898
-96.86033,1,13423.571713
21577.209,20000,13424.256294
20129.312,20000,13424.554632
25621.125,19969,13425.242052
-100.64966,1,13425.261983
22888.55,19969,13425.437646
17979.842,19969,13426.240283
-92.51061,1,13426.260039
20872.475,20000,13427.044255
-108.03216,1,13427.064833
19586.643,19969,13427.461971
-92.6585,1,13427.482868
19955.943,20000,13427.945565
21339.799,19969,13428.475837
26442.578,19969,13428.653084
-97.555504,1,13428.762779
23116.47,20000,13428.872618
18666.658,19969,13429.107623
24688.207,20000,13429.223743
-89.90896,1,13429.223792
-85.07152,1,13429.243767
-101.131065,1,13429.35503
-94.4103,1,13429.374985
20994.322,20000,13429.433542
-84.13063,1,13429.453665
-101.97974,1,13429.472835
-111.1839,1,13429.586225
-93.03448,1,13429.606661
-85.35003,1,13429.716262
23462.092,20000,13429.912243
18667.623,19969,13430.093019
-87.019516,1,13430.202291
20597.787,20000,13430.339889
-104.86688,1,13430.447901
22411.805,19969,13430.468088
-98.843506,1,13430.57833
26130.176,19969,13430.775628
-86.098915,1,13430.894575
22716.525,19969,13431.479484
15336.193,20000,13431.75644
19277.787,20000,13432.082431
18168.422,20000,13432.478873
-85.49005,1,13432.499014
17619.934,20000,13432.656043
-93.805756,1,13432.676003
-88.52764,1,13432.78585
21150.809,19969,13432.884958
17410.865,19969,13433.628951
20060.824,20000,13434.627931
18229.686,20000,13434.765012
-104.07226,1,13434.784598
20348.334,20000,13435.233297
22105.125,20000,13435.717043
21831.895,20000,13436.952798
-83.68323,1,13436.973998
-100.988365,1,13436.994347
-92.98907,1,13437.108258
21710.537,19971,13821.435789
-90.57064,1,13821.454944
-109.415,1,13821.474772
-107.94632,1,13821.573021
16886.404,19971,13822.195846
-106.986786,1,13822.215473
19035.682,20000,13822.984256
23721.889,20000,13823.696203
23689.21,20000,13823.873471
-83.6027,1,13823.893673
19762.484,20000,13824.688394
20974.402,20000,13825.493149
-85.16441,1,13825.601855
23710.346,19971,13825.701231
22138.793,20000,13825.980753
23278.213,19971,13826.594049
24024.615,19971,13826.614376
-89.8049,1,13826.645384
-92.45815,1,13826.664616
-99.2528,1,13826.765992
22308.47,20000,13827.144281
-82.9221,1,13827.164543
20614.676,19971,13827.349482
20884.115,20000,13827.702231
22957.906,19971,13827.820295
-88.07273,1,13827.839705
19229.182,20000,13827.839762
24170.123,19971,13828.063398
23881.201,19971,13828.102333
19529.355,20000,13828.276962
-83.85939,1,13828.375394
21841.877,19971,13828.478589
-85.01011,1,13828.499197
-91.14912,1,13828.518736
-109.36749,1,13828.62701
24737.72,19971,13829.139177
18260.174,20000,13830.065732
22935.8,20000,13830.45789
-90.787415,1,13830.478032
21100.475,19971,13830.58678
-87.889404,1,13830.58683
21276.643,20000,13831.04047
24031.105,20000,13831.418859
-94.44425,1,13831.438673
-90.760605,1,13831.457491
-85.81759,1,13831.476822
-88.30475,1,13831.581941
24165.684,19971,13831.581995
-86.714905,1,13831.685293
23294.947,20000,13833.228535
-84.91941,1,13833.328339
-89.9404,1,13833.428793
-86.600136,1,13833.448252
23063.348,20000,13833.625051
-83.0469,1,13833.723217
21535.172,19971,13833.975766
21311.223,20000,13834.150274
23195.12,19971,13835.26109
-86.72375,1,13835.367494
20929.45,19973,14220.065871
22496.916,20000,14221.250978
21106.547,20000,14222.014756
-102.65753,1,14222.114902
22324.727,20000,14222.807946
-86.43028,1,14222.827929
-91.54136,1,14222.847814
-96.256256,1,14222.947321
-84.97675,1,14223.045244
17700.908,20000,14223.165878
-103.352715,1,14223.259404
17331.531,19973,14223.491529
26596.055,19973,14224.399867
23270.016,19973,14224.697599
-95.27115,1,14224.716775
18055.943,20000,14225.034015
23280.814,19973,14225.235693
-81.85675,1,14225.257264
-98.04105,1,14225.366933
-87.0859,1,14225.387704
25015.504,19973,14225.481977
21313.355,19973,14225.895505
-84.93749,1,14225.914646
-92.663826,1,14226.014238
-97.71121,1,14226.112453
17095.744,20000,14226.483604
20855.818,19973,14226.600111
-85.274124,1,14226.691439
23896.324,19973,14226.912739
-84.70202,1,14226.931871
-89.26957,1,14226.950762
-83.06562,1,14227.043564
21494.6,19973,14227.138415
-93.737305,1,14227.138481
23457.129,20000,14227.23532
24626.709,20000,14227.376568
20817.76,20000,14227.376621
-91.901505,1,14227.397309
-86.899055,1,14227.418103
20183.512,20000,14227.559627
-83.04073,1,14227.580642
-101.79165,1,14227.675035
-83.62689,1,14227.694764
23019.33,19973,14227.81554
-90.36337,1,14227.912799
-89.95908,1,14227.932217
-85.18376,1,14227.952256
22520.066,19973,14228.81521
-89.89371,1,14228.913631
-89.18174,1,14228.933347
20420.03,19973,14229.24319
22487.35,19973,14229.243258
20422.145,19973,14229.616652
-111.35545,1,14229.636231
22266.338,19973,14229.98982
22847.291,19973,14230.092011
-102.05731,1,14230.092076
-98.87554,1,14230.112236
-96.529976,1,14230.1123
-83.66792,1,14230.209874
26471.35,19973,14231.906753
-82.37802,1,14231.925944
16003.933,20000,14232.406358
20463.543,20000,14232.788548
23504.74,20000,14232.970557
22096.762,19973,14233.586963
22598.73,20000,14619.149247
14669.743,20000,14620.233754
20043.174,19975,14620.527537
-88.66416,1,14620.549079
-95.2846,1,14620.569022
18589.744,19975,14621.305027
15278.57,19975,14621.513409
23440.033,19975,14621.673352
-107.66232,1,14621.693106
21733.025,19975,14622.499604
23200.53,20000,14623.390785
26591.662,19975,14623.556239
18439.352,20000,14623.771684
-98.74286,1,14623.868807
25524.527,20000,14624.176059
17590.912,19975,14624.176183
26054.635,19975,14624.687433
-91.679825,1,14624.775855
21302.486,19975,14625.12243
-63686.75,19975,14625.143221
-87.86216,1,14625.229537
23123.74,20000,14625.250887
-84.48136,1,14625.250922
20981.688,19975,14625.337886
25943.318,20000,14625.830909
22534.969,20000,14625.949386
21569.59,20000,14626.151149
-96.41465,1,14626.172458
-86.79818,1,14626.192363
-98.00899,1,14626.283191
-89.246284,1,14626.302492
19417.996,20000,14626.399887
-99.88811,1,14626.419434
27316.885,20000,14627.296626
20587.488,20000,14627.680229
20471.438,20000,14627.68029
-83.44182,1,14627.767467
23931.014,19975,14628.06585
-87.34409,1,14628.156689
16372.364,20000,14628.216815
-89.15585,1,14628.306006
21510.225,20000,14628.677427
-95.533325,1,14628.696682
19443.154,20000,14630.479927
-83.2282,1,14630.500054
-81.73527,1,14630.586426
20904.025,20000,14630.937697
21096.188,20000,14631.310639
17577.432,20000,14631.48734
21395.873,19975,14631.525688
20778.684,20000,15016.928379
21368.639,20000,15018.006707
-84.9764,1,15018.086997
23700.771,20000,15018.397862
18417.838,19977,15018.813592
24378.56,20000,15019.196409
-102.28439,1,15019.282219
23922.557,20000,15019.636255
21776.268,20000,15020.449964
-95.09868,1,15020.469992
26252.746,19977,15020.804954
21756.828,19977,15020.90502
-97.378716,1,15020.988005
-85.71526,1,15021.008158
20496.93,19977,15021.207833
22166.787,19977,15021.447987
-93.066666,1,15021.468182
20966.918,20000,15021.905145
-93.10968,1,15021.924565
-83.07721,1,15021.944474
-98.26298,1,15022.034527
20713.8,19977,15022.054663
-103.24153,1,15022.054714
-85.13854,1,15022.138405
-82.58602,1,15022.138478
18602.826,19977,15022.468999
22233.645,19977,15022.547783
26691.225,19977,15022.963257
20072.576,20000,15023.046078
20969.72,20000,15023.04615
22419.64,20000,15023.600462
-85.58973,1,15023.682691
21592.852,20000,15023.942427
21146.094,20000,15024.120564
24308.389,19977,15024.484161
24594.049,19977,15024.799797
19483.291,19977,15024.881636
18663.783,19977,15025.262308
23210.213,19977,15025.411048
-88.47485,1,15025.431692
-101.04931,1,15025.45156
-105.412445,1,15025.532788
23291.715,20000,15026.377951
23912.582,19977,15027.833827
17595.387,20000,15028.717736
23734.562,20000,15029.093424
-34493.484,20000,15029.27295
-111.151054,1,15029.29297
22967.555,20000,15029.312571
-86.22922,1,15029.396105
26610.654,20000,15414.764489
-92.627045,1,15414.84169
-86.47979,1,15414.861978
-101.3484,1,15414.936772
-95.59488,1,15415.011189
-84.06067,1,15415.085919
20426.35,19979,15415.676148
-88.46249,1,15415.69575
-102.44176,1,15415.77903
21804.342,20000,15416.520639
19159.516,19979,15416.852053
-100.77895,1,15416.926154
-89.65126,1,15416.9464
25317.152,20000,15417.043574
-102.14998,1,15417.120204
-104.01453,1,15417.139772
24606.346,19979,15417.372062
23650.568,20000,15418.668533
-84.82437,1,15418.689561
19243.916,20000,15419.000329
-85.989525,1,15419.020001
-80.90105,1,15419.040637
-90.42524,1,15419.05978
-95.829216,1,15419.079085
19940.293,20000,15419.137263
-106.65822,1,15419.1573
-92.10881,1,15419.176691
18766.967,20000,15419.329786
-88.382225,1,15419.348896
-95.943695,1,15419.368419
25911.777,20000,15419.586007
-86.55288,1,15419.664125
20772.75,19979,15419.762397
24094.264,19979,15420.013132
22326.705,20000,15420.168991
19788.059,20000,15420.505891
-83.795204,1,15420.525661
22607.768,19979,15420.525717
-89.224304,1,15420.545339
21908.715,20000,15420.916012
-82.68321,1,15420.99964
22186.578,20000,15420.999687
-95.59057,1,15421.018943
-91.54023,1,15421.09633
-87.307816,1,15421.115698
-111.23321,1,15421.134805
22389.578,19979,15421.271332
22323.25,19979,15421.706003
-99.38383,1,15421.788354
-99.902885,1,15421.808805
17285.752,20000,15422.064806
22326.14,19979,15422.510676
21336.4,20000,15422.590523
-95.705765,1,15422.610183
-81.35223,1,15422.689792
-87.11784,1,15422.711419
25880.502,19979,15422.944697
17918.834,20000,15423.023746
21542.773,19979,15423.14546
-22184.838,19979,15423.9298
-87.45486,1,15424.00982
-101.93502,1,15424.030746
23650.979,19979,15425.438049
25746.262,19979,15426.237092
-87.47977,1,15426.256989
21629.09,19979,15426.900844
-99.27044,1,15426.920532
22106.477,20000,15427.077314
15892.767,20000,15427.274178
24568.527,19981,15812.149516
-86.15157,1,15812.169301
-87.23025,1,15812.188834
21953.842,19981,15812.830089
-86.73502,1,15812.8507
22505.54,19981,15813.568787
-83.73426,1,15813.587893
-86.28305,1,15813.656349
-82.43123,1,15813.726666
23430.379,19981,15814.294946
22395.13,20000,15814.41236
-96.04171,1,15814.488768
23227.479,20000,15814.547805
17335.723,20000,15815.988292
19724.809,20000,15816.38413
20293.309,20000,15816.532881
-100.90391,1,15816.554109
-84.42818,1,15816.575405
22504.926,19981,15816.595574
-86.714294,1,15816.595629
-95.57567,1,15816.617331
-98.73687,1,15816.617387
19293.643,20000,15816.737967
-108.299164,1,15816.757323
-107.989746,1,15816.776858
-91.92318,1,15816.79664
-95.94993,1,15816.875687
17830.344,20000,15817.129861
-104.939,1,15817.150523
16657.254,20000,15817.433414
20401.559,20000,15817.589521
23098.105,20000,15817.940866
23823.963,20000,15817.960267
-82.7514,1,15817.981041
22284.941,19981,15818.190325
-107.86299,1,15818.210533
23126.28,20000,15818.406623
-89.26689,1,15818.47827
-90.78488,1,15818.497442
23240.494,20000,15818.536963
19843.182,20000,15819.03255
-105.16729,1,15819.051991
-91.92047,1,15819.12856
21301.463,20000,15819.347363
26245.795,19981,15819.366641
-100.42146,1,15819.366679
24750.84,19981,15819.681803
-92.23619,1,15819.702722
-85.81687,1,15819.723394
20051.566,19981,15819.875638
19328.23,20000,15819.934191
20474.812,20000,15820.247978
-86.24559,1,15820.268299
20366.623,20000,15821.221456
-102.109566,1,15821.240612
-92.28474,1,15821.259896
22616.467,19981,15822.157596
-85.088615,1,15822.178545
-86.154205,1,15822.197453
-88.008865,1,15822.216243
22550.463,20000,15823.359618
20761.82,20000,15823.970873
21100.484,20000,15824.174323
-85.297424,1,15824.195083
-86.43394,1,15824.262914
19881.295,20000,15824.473336
-96.51464,1,15824.54721
-102.69693,1,15824.567129
-104.06541,1,15824.587022
-79.80403,1,15824.606557
-88.15238,1,15824.671503
21608.812,20000,16209.73575
-87.94064,1,16209.79531
-102.61396,1,16209.814699
-84.62085,1,16209.874084
-84.06881,1,16209.893761
-96.98492,1,16209.953069
-92.68711,1,16210.012758
14804.673,20000,16210.508545
22905.186,19983,16210.90558
-86.837654,1,16210.926966
27671.88,19983,16211.612481
-99.559296,1,16211.632748
-82.86252,1,16211.65248
-29481.062,20000,16211.807314
23734.955,20000,16212.00307
-83.687485,1,16212.02229
18660.572,20000,16213.466678
20543.98,20000,16213.861217
16340.303,19983,16213.948059
-91.87906,1,16214.009823
-87.51504,1,16214.071717
-93.77989,1,16214.0917
-103.07548,1,16214.110483
21239.84,20000,16214.167681
18096.896,20000,16214.167733
-102.22724,1,16214.228487
-95.092384,1,16214.228552
-88.75775,1,16214.248288
19237.633,19983,16214.628018
-89.083595,1,16214.647932
16202.941,20000,16214.7266
-88.93455,1,16214.74615
-85.03138,1,16214.764458
22372.03,20000,16215.116509
20215.895,20000,16215.475172
17627.797,20000,16215.514997
19513.025,20000,16215.731749
23110.76,20000,16216.007097
-87.680084,1,16216.069919
24453.492,20000,16216.089418
-108.129776,1,16216.109156
17860.553,19983,16216.327862
-90.83566,1,16216.349133
23687.764,20000,16216.891773
25100.746,20000,16216.891832
-90.627884,1,16216.95266
-105.17285,1,16216.971552
-92.759056,1,16216.99148
-87.36395,1,16217.058175
-103.34614,1,16217.124399
-91.56643,1,16217.143789
2504.6018,19983,16217.143843
-98.6511,1,16217.163959
17269.094,20000,16217.388318
26277.06,20000,16217.586308
23006.129,20000,16217.871604
20307.605,20000,16218.875039
23491.316,20000,16219.820029
19798.873,20000,16220.960333
-88.72621,1,16220.980514
20300.234,19984,16221.466434
-93.55406,1,16221.486743
-90.92399,1,16221.507721
-85.88266,1,16221.527402
-104.42179,1,16221.546977
16541.459,20000,16221.630046
-109.865715,1,16221.650452
23716.4,19984,16221.813586
17336.863,19986,16607.341035
14416.201,20000,16608.133785
22891.01,20000,16608.54727
-82.2546,1,16608.600772
-91.903946,1,16608.619715
-21048.4,20000,16609.345112
-99.6647,1,16609.36455
20585.164,20000,16609.502232
-91.49193,1,16609.521472
17918.688,20000,16609.720417
-88.09046,1,16609.740383
17423.424,19986,16610.85974
-83.66274,1,16610.879344
20274.734,20000,16611.525375
-85.1194,1,16611.54589
17732.51,20000,16611.644001
-90.51265,1,16611.700508
-102.26085,1,16611.719837
17942.828,20000,16611.75914
-86.755264,1,16611.815379
22128.807,20000,16611.815452
-95.5645,1,16611.835613
18444.027,20000,16612.170266
17760.441,20000,16612.288466
21770.043,20000,16612.645714
-95.79155,1,16612.665303
21115.83,19986,16612.942488
-91.371956,1,16612.962419
21265.871,20000,16613.002293
-96.91779,1,16613.022488
17370.805,20000,16613.074868
24981.988,19986,16613.236568
16638.709,20000,16613.551883
-91.7309,1,16613.570806
-89.477234,1,16613.631374
-97.95289,1,16613.651175
21494.756,20000,16613.790084
-97.54289,1,16613.810471
-92.12833,1,16613.829866
23479.758,20000,16614.381836
-104.132996,1,16614.401561
23754.924,20000,16614.500809
19836.521,20000,16614.520803
-85.6532,1,16614.541877
22760.799,19986,16614.620838
-92.12482,1,16614.673982
-83.778206,1,16614.694042
22734.363,20000,16614.851769
21444.701,20000,16615.319299
21149.244,20000,16616.227789
20653.625,19986,16616.858344
-43418.316,20000,16618.292755
21371.885,19986,16618.749182
19906.049,20000,16618.852584
-89.12709,1,16618.908546
22220.627,20000,16618.948796
25189.33,20000,17003.917587
21381.527,19988,17004.474803
24009.86,20000,17005.161378
-101.84785,1,17005.181026
-96.22507,1,17005.201114
19019.236,20000,17005.866611
-89.90961,1,17005.887266
-88.81429,1,17005.906141
23680.025,20000,17006.022644
17476.498,20000,17006.239387
-95.695694,1,17006.259209
-83.892654,1,17006.279596
15392.166,20000,17007.369511
18668.236,19988,17007.997518
-82.63303,1,17008.046625
22178.996,20000,17008.065918
-84.110855,1,17008.085141
23866.326,20000,17008.202604
-103.70372,1,17008.223854
26106.32,20000,17008.28486
20124.115,20000,17008.6511
22303.717,20000,17008.801805
21458.727,20000,17009.177128
18149.268,19988,17009.313537
23735.74,20000,17009.502877
17193.826,20000,17009.562872
21131.773,20000,17009.739534
24483.041,20000,17010.123435
-85.233505,1,17010.143147
18684.713,20000,17010.304113
20891.129,20000,17010.92279
18786.607,20000,17011.051999
-101.45463,1,17011.103075
22662.033,20000,17011.12247
-97.79512,1,17011.14215
19340.451,20000,17011.268286
-86.391106,1,17011.28914
-97.67806,1,17011.309031
20898.47,20000,17011.351046
21358.436,19988,17011.549984
18321.238,20000,17012.690099
19553.414,20000,17013.319819
22649.9,20000,17014.753525
-87.84533,1,17014.802529
-87.13783,1,17014.846292
18531.953,19988,17015.168739
16043.45,20000,17015.28747
17801.365,20000,17015.445102
-99.41535,1,17015.464996
-95.71479,1,17015.484161
19726.693,20000,17400.872894
-92.74598,1,17400.916994
21643.377,19990,17401.229378
20310.475,20000,17402.162936
19195.451,20000,17402.863374
18670.355,20000,17402.979623
23848.973,20000,17403.255003
-87.558235,1,17403.295944
20889.986,20000,17404.375537
19501.207,19990,17404.834494
19835.596,20000,17405.075056
-93.672195,1,17405.095501
23858.152,20000,17405.235168
21477.066,20000,17405.293348
-82.734,1,17405.312518
-102.170235,1,17405.3324
-84.05522,1,17405.351758
-85.7509,1,17405.371369
-83.85836,1,17405.391722
18921.803,19990,17405.430587
22878.55,19990,17405.550671
-82.52663,1,17405.570787
-91.366745,1,17405.590377
-96.94434,1,17405.636782
17355.736,20000,17406.142822
22745.598,19990,17406.243425
24919.607,20000,17406.282302
-84.38195,1,17406.302194
25356.197,20000,17406.499012
-95.892494,1,17406.519619
-101.77249,1,17406.538885
25438.906,20000,17406.675886
-85.14078,1,17406.695666
-84.7325,1,17406.715546
-90.35306,1,17406.735163
-91.33288,1,17406.782059
-83.65951,1,17406.80227
-83.51778,1,17406.822176
-102.94244,1,17406.841996
9760.048,20000,17407.177052
19813.037,20000,17407.332998
20468.299,19990,17407.817317
21009.688,20000,17407.898524
23614.701,20000,17408.056795
-101.7226,1,17408.076028
-87.24872,1,17408.096034
22816.535,20000,17408.190302
-105.80319,1,17408.210143
21658.627,20000,17408.230233
23229.143,20000,17408.427421
19021.385,20000,17409.559484
22369.072,20000,17410.188833
-86.33108,1,17410.208905
-85.69842,1,17410.253069
19641.379,19990,17411.500481
-84.28918,1,17411.520215
24384.174,19990,17411.807987
16334.037,20000,17412.12549
22674.293,20000,17412.325965
26829.514,19992,17797.421194
-83.91196,1,17797.44081
19890.652,20000,17797.913582
20038.844,20000,17798.844161
-100.912025,1,17798.864109
-110.480675,1,17798.898948
-88.81944,1,17798.918618
20918.252,20000,17799.568388
-107.83456,1,17799.588127
-99.40439,1,17799.607921
26452.955,20000,17799.685235
14100.261,19992,17799.817069
-83.58481,1,17799.836876
-95.43982,1,17799.871258
22678.223,20000,17801.071614
-82.72804,1,17801.091459
17746.092,20000,17801.522212
-83.66464,1,17801.542808
-105.029724,1,17801.56226
-85.00875,1,17801.582041
-45292.25,19992,17801.740677
-100.53089,1,17801.776625
18274.89,20000,17801.812682
-92.423294,1,17801.812742
-94.22934,1,17801.833404
22328.432,20000,17802.087217
-101.3642,1,17802.10719
-84.67518,1,17802.127136
25010.102,20000,17802.127186
19314.428,19992,17802.146875
-83.58578,1,17802.146921
5183.5215,20000,17802.822939
20480.334,20000,17803.009197
-100.20532,1,17803.050742
-91.14998,1,17803.084655
-85.63515,1,17803.105239
19745.645,20000,17803.105294
-86.07303,1,17803.125368
20076.941,20000,17803.341335
14532.828,20000,17803.619258
-90.000565,1,17803.63909
15721.32,20000,17803.873915
-89.3497,1,17803.912831
18835.555,20000,17804.05041
24393.086,19992,17804.353982
-98.18042,1,17804.390587
21250.135,20000,17804.610668
17934.83,20000,17804.821279
-94.107704,1,17804.856271
18024.357,20000,17804.956158
17387.684,20000,17804.97541
22898.176,20000,17805.173713
-93.44091,1,17805.194257
19938.479,20000,17806.329134
22933.312,19992,17806.851234
14479.397,20000,17808.286092
-85.154175,1,17808.306747
14221.992,20000,17808.56103
-85.26805,1,17808.580725
18259.54,20000,17808.892164
-84.486725,1,17808.912102
-86.25593,1,17808.931638
-92.258125,1,17808.953009
22588.686,20000,17809.102802
25404.785,20000,18194.178317
15362.461,19994,18194.515735
-98.7889,1,18194.535127
-95.94576,1,18194.555116
-97.44662,1,18194.574828
17773.701,20000,18195.614678
22410.639,20000,18196.312138
-82.57407,1,18196.331782
23212.21,20000,18196.392897
19021.04,19994,18196.432827
-86.54326,1,18196.452556
-88.28477,1,18196.473029
19546.217,20000,18197.797681
10827.436,20000,18198.290915
24232.324,20000,18198.487937
25146.232,20000,18198.52424
16316.735,20000,18198.823334
-85.62838,1,18198.857207
22468.38,20000,18198.857267
24543.863,20000,18198.85728
-92.88179,1,18198.877238
-92.887405,1,18198.877284
-92.75774,1,18198.896215
10049.3125,20000,18199.611363
-94.45133,1,18199.630557
-86.4109,1,18199.662619
19139.625,20000,18199.782184
20672.002,20000,18199.802527
-98.67482,1,18199.802568
16479.336,20000,18200.016398
19836.08,20000,18200.336891
21007.566,19994,18200.475783
-87.66466,1,18200.496539
-86.71583,1,18200.516088
22027.41,20000,18200.732908
23327.916,19994,18200.929049
-97.08128,1,18200.94797
-95.349785,1,18200.96688
20450.666,20000,18201.257697
-83.513054,1,18201.286513
-94.84391,1,18201.30562
-102.08183,1,18201.32543
24852.807,19994,18201.3643
-82.27878,1,18201.383598
