#{"t_start": 1771009385.3173108, "env_id": "None"}
r,l,t
-18941.758,379,5452.303524
-105.18635,1,5452.509597
-17092.467,10001,5453.75648
-18376.29,10001,5453.897291
-13775.118,9941,5456.357045
-21983.447,10001,5553.508805
-44725.46,9942,5564.694209
-61967.973,9942,5605.906187
-14875.98,9942,5606.75063
-15236.661,9943,5608.316131
-16670.44,9943,5633.858673
-18780.328,9943,5640.294819
-13363.037,9943,5640.294901
-117.37315,1,5640.315794
-205383.2,10001,5641.495486
-148634.02,9943,5641.759461
-15716.966,9943,5642.697615
-20314.264,9943,5643.22651
-308376.8,9943,5643.545438
-14062.238,9943,5643.545489
-12168.624,9943,5643.950013
-97.02496,1,5644.149741
-28379.658,9943,5644.848275
-32979.668,9943,5645.071155
-22178.738,10001,5645.071216
-112.24388,1,5645.274017
-109.3328,1,5645.27413
-15056.11,10001,5647.407885
-95.14411,1,5647.614218
-14092.257,9943,5648.342161
-41732.035,9943,5649.825782
-15874.014,9943,5651.131731
-117.93175,1,5651.332341
-18149.334,10001,5651.90058
-17032.164,9943,5652.162495
-14744.035,9943,5652.849366
-12840.01,9943,5658.42099
-14647.998,10001,5658.690274
-22948.941,10001,5659.484929
-16934.39,9943,5661.295735
-15522.234,9943,5662.453818
-99.377495,1,5662.474735
-121.02588,1,5662.681283
-21604.562,10001,5664.150222
-17940.53,10001,5666.818248
-204244.69,9944,5762.684105
-13677.793,9944,5773.887163
-14558.679,9944,5815.14678
-81515.87,9944,5815.804815
-16470.838,9944,5817.366205
-13688.018,9944,5843.061206
-13959.629,9944,5849.180558
-18007.676,10001,5850.353167
-120.005325,1,5850.546006
-19394.184,10001,5851.886665
-16432.479,10001,5852.329082
-20488.484,9944,5852.624855
-15908.6045,9944,5852.93948
-18118.781,9944,5853.365002
-106.93262,1,5853.562246
-27567.205,10001,5854.064315
-40403.94,9944,5854.51008
-15884.615,10001,5854.735857
-13633.213,9944,5854.928431
-17047.213,10001,5856.264545
-15218.316,9944,5857.437954
-16365.263,9944,5857.98651
-15539.249,9944,5859.342058
-14056.209,9944,5860.827184
-14020.921,9944,5861.383579
-44387.977,9944,5861.632406
-24232.521,9944,5862.138283
-116.845665,1,5862.330416
-15409.905,9944,5867.996683
-14138.341,9944,5868.077657
-26665.738,9944,5868.855047
-14010.517,9944,5870.488469
-12402.576,9944,5871.590556
-104.62903,1,5871.790593
-10900.626,9945,5873.079279
-14768.658,9945,5875.528721
-15306.386,9945,5971.261116
-61423.918,9945,5982.297083
-15078.032,9946,6023.6146
-16113.554,10001,6025.662161
-62530.53,9946,6025.923603
-13015.484,9946,6051.49988
-17694.596,10001,6058.898075
-14870.525,9946,6059.14629
-75526.62,9946,6060.482399
-88568.195,9946,6060.750752
-102.00275,1,6060.771502
-107.20839,1,6060.963129
-15948.594,9946,6061.044593
-15366.11,9946,6061.355729
-15438.3955,9946,6061.978604
-17418.906,9946,6062.371892
-15913.515,9946,6062.637023
-16200.164,9946,6063.047293
-21886.139,10001,6064.333883
-128433.195,9946,6064.563238
-18402.582,9946,6065.745549
-14295.671,10001,6067.599537
-15475.058,9946,6067.830724
-16970.76,9946,6069.325346
-13083.891,9946,6069.822421
-15879.708,9946,6070.067936
-136476.58,9946,6070.760888
-15506.601,9946,6076.299972
-16565.543,9946,6077.154203
-20368.72,10001,6077.827643
-27694.967,10001,6080.236395
-266391.66,9946,6080.236448
-70130.164,10001,6082.921392
-52141.13,10001,6085.378071
-104.75154,1,6085.398312
-100.00756,1,6085.418379
-19589.184,10001,6181.084558
-17929.436,347,6188.446034
-16668.033,10001,6192.273773
-223349.55,6498,6199.300426
-14561.211,9947,6232.655655
-14855.47,9947,6234.419686
-29656.615,10001,6235.792477
-104.99843,1,6235.81327
-13563.357,241,6237.563574
-99.30488,1,6237.583548
-16097.617,9947,6260.247337
-12588.646,9948,6267.893892
-17666.451,10001,6268.891834
-103622.97,9948,6269.223363
-12925.014,9948,6269.691317
-15067.938,9948,6270.077447
-16097.4,9948,6270.691477
-27477.12,9948,6270.913503
-103.35097,1,6270.933494
-97.50224,1,6271.121316
-18361.068,10001,6271.511881
-15697.78,10001,6272.588891
-20798.02,9948,6272.966439
-21868.377,9948,6273.193723
-85138.41,9948,6274.355462
-15705.207,9948,6276.189317
-116934.36,9948,6276.414994
-38612.45,9948,6277.735057
-18355.918,9948,6278.20176
-105.417625,1,6278.382235
-13348.488,9948,6278.884318
-27241.262,10001,6279.352719
-22985.832,9948,6284.523877
-52939.082,9948,6285.216437
-14326.599,9948,6285.72697
-103.554855,1,6285.746988
-99.770386,1,6285.929639
-26539.018,9948,6288.291788
-16009.535,9948,6288.291843
-22332.73,9948,6290.848707
-123436.055,10001,6294.605557
-171764.62,8163,6359.834099
-21774.8,10001,6401.488712
-114.49481,1,6401.667088
-17297.83,9949,6407.327961
-13599.295,10001,6443.585252
-15907.72,10001,6445.131315
-15731.979,10001,6446.909198
-132221.7,9949,6468.345113
-97.8936,1,6468.36563
-104.3921,1,6468.548096
-18437.672,9949,6475.984351
-12643.512,9949,6477.17197
-104.84965,1,6477.353851
-16663.17,9949,6477.797636
-19017.951,9949,6478.174752
-15619.369,10001,6478.540061
-14296.987,9949,6478.781825
-152353.34,9949,6479.206236
-12073.538,9949,6479.590661
-60929.938,9949,6480.994338
-97.31607,1,6481.015926
-15743.397,10001,6481.891519
-15736.3955,10001,6482.322219
-28232.098,9949,6482.32227
-16245.818,9949,6484.14361
-22899.379,9949,6484.369678
-73118.36,9949,6486.331546
-23415.56,10001,6487.06722
-21787.484,10001,6488.34714
-18075.01,10001,6488.981925
-12217.577,9949,6492.982652
-14885.991,9949,6494.38539
-250340.8,10001,6495.045785
-35391.875,9949,6496.719083
-15159.959,10001,6497.929623
-12277.499,9949,6499.53657
-16948.557,9949,6503.260452
-30541.496,9950,6568.176857
-97.14274,1,6568.197899
-94.02917,1,6568.372806
-12469.481,9950,6610.141296
-15772.178,10001,6617.112427
-18653.457,9950,6652.042853
-14436.76,9950,6653.587076
-13730.72,10001,6656.387085
-18730.285,9951,6676.999595
-16616.473,10001,6685.59028
-14665.497,9951,6685.752693
-106.56701,1,6685.772732
-101.318275,1,6685.79282
-43071.426,9951,6686.187569
-21370.287,9951,6686.411949
-17839.46,9951,6687.016073
-13627.137,9951,6687.441832
-13578.943,9951,6687.662352
-96649.664,10001,6688.109727
-108837.12,9951,6689.955443
-278663.56,9951,6690.378585
-17878.967,9951,6690.378631
-110.673035,1,6690.398872
-24808.863,10001,6690.419986
-10687.983,9951,6692.343738
-14206.98,9951,6692.559084
-21924.252,9951,6694.37283
-95.78087,1,6694.548571
-19165.168,9951,6695.250139
-18183.639,9951,6696.24592
-14343.321,9951,6696.715392
-13226.048,9951,6700.529128
-45192.45,9951,6702.031955
-12564.74,9951,6702.68832
-14068.807,10001,6705.543853
-14225.061,9951,6705.585683
-20593.488,9951,6706.915974
-99.31139,1,6706.936709
-95.672005,1,6707.114933
-12905.05,9951,6710.822106
-18456.418,9951,6775.81586
-17168.266,304,6782.247213
-13441.295,9952,6817.765415
-12904.028,9952,6824.705774
-17983.148,10001,6860.732398
-17720.955,9952,6861.379475
-16440.72,10001,6865.18027
-118.63946,1,6865.348885
-14615.483,9952,6884.767193
-103.88985,1,6884.787107
-127.543945,1,6884.957451
-13847.999,225,6889.68923
-17533.9,9952,6893.494488
-99.76277,1,6893.659082
-11205.825,9952,6894.083809
-13363.966,9952,6894.903225
-14711.111,10001,6895.128352
-10835.711,9952,6895.310493
-118.67595,1,6895.483663
-22352.703,10001,6895.887697
-16100.712,10001,6896.820235
-15789.955,10001,6897.414673
-16038.241,9952,6898.1089
-96.108475,1,6898.129707
-105.340454,1,6898.301979
-14983.213,9952,6898.529792
-121034.62,10001,6899.70189
-14797.172,10001,6899.8659
-13989.009,9952,6900.653023
-189548.31,9952,6900.714822
-14700.736,9952,6902.699224
-17389.012,9952,6903.395174
-14981.403,10001,6905.491915
-15070.649,10001,6905.95542
-16108.142,321,6907.081568
-15838.279,342,6907.527325
-104.12835,1,6907.697913
-15600.91,10001,6910.223526
-11566.109,9952,6910.610896
-17628.475,9952,6911.114466
-11704.076,9952,6913.959754
-15806.058,10001,6915.144153
-166683.42,9952,6915.677041
-14495.086,9952,6919.44992
-17026.307,9953,6990.868126
-14432.688,9953,7026.148912
-69051.56,9953,7033.12115
-17215.912,9954,7069.248334
-13325.082,9954,7069.630213
-13740.038,9954,7073.449768
-14184.569,218,7073.818421
-17894.64,315,7080.271852
-14491.916,274,7085.999635
-11807.451,9954,7098.025132
-101.898285,1,7098.193429
-15252.839,9954,7101.892121
-116.04889,1,7101.912552
-104295.53,9954,7103.136698
-12655.768,9954,7103.363032
-142466.78,9954,7103.563932
-13159.228,10001,7103.563989
-95.30396,1,7103.5845
-42566.176,9954,7103.965096
-13856.918,9954,7105.489599
-12434.316,10001,7105.997822
-14824.899,9954,7106.220453
-14302.115,10001,7107.53776
-13942.859,9954,7108.355608
-116.2482,1,7108.517809
-20382.557,10001,7109.650053
-11553.799,9954,7110.668654
-14137.214,9954,7111.358001
-18672.54,10001,7114.304915
-18812.795,10001,7114.773949
-13076.94,9954,7114.937233
-98.2741,1,7114.937292
-52050.7,9954,7115.547622
-12213.434,9954,7117.92591
-12539.5205,9954,7118.175873
-95.43261,1,7118.341298
-13327.506,10001,7120.023015
-15323.553,9954,7121.916309
-123118.25,9954,7123.088938
-11524.0625,9954,7123.469858
-110.227646,1,7123.630491
-50878.25,9954,7127.269266
-13533.312,234,7128.097842
-62165.094,9955,7198.416341
-13290.928,10001,7234.599964
-11821.88,9955,7240.461976
-13187.391,10001,7277.810606
-13526.94,9955,7281.072207
-20173.912,9955,7293.075571
-12146.684,9955,7305.034958
-15037.717,10001,7309.78897
-107.49546,1,7309.80955
-11857.796,9956,7309.950687
-125.27347,1,7310.11665
-13052.251,9956,7310.322814
-13323.256,9956,7310.788428
-15452.6045,10001,7311.582362
-14861.857,10001,7311.746652
-11033.56,9956,7312.602486
-11578.219,10001,7314.156419
-20788.625,10001,7314.379659
-61659.6,9956,7314.647655
-13726.367,9956,7315.377214
-21766.955,9956,7316.374949
-17813.96,9956,7317.245681
-12052.051,9956,7317.936223
-237383.05,9869,7319.595327
-123.910355,1,7319.756253
-16891.51,256,7320.263566
-13442.171,10001,7322.317391
-14247.038,9956,7322.380359
-98.803665,1,7322.400156
-102.544,1,7322.422225
-109.1359,1,7322.576624
-17593.793,10001,7323.095699
-13184.575,9956,7325.28809
-97.563,1,7325.453345
-14077.907,10001,7326.22232
-16000.564,9956,7327.012118
-105564.41,9956,7328.761689
-15802.039,9956,7330.361879
-18136.967,9956,7333.989775
-104.656975,1,7334.152486
-19616.771,10001,7335.878582
-13126.761,10001,7406.23733
-21250.271,10001,7442.539696
-111.86053,1,7442.692118
-14094.26,10001,7448.555707
-13698.36,10001,7486.031802
-13575.885,9957,7488.382291
-62770.074,9957,7500.223746
-14583.501,10001,7513.17258
-99.91527,1,7513.327117
-10918.545,9957,7517.380873
-16793.36,9957,7517.442331
-16919.732,10001,7518.108269
-13685.482,9957,7518.684869
-241249.88,9957,7518.839103
-13099.756,10001,7519.190184
-113222.49,9957,7519.671527
-79920.7,9957,7521.096392
-17376.28,10001,7522.353458
-21028.92,10001,7523.451105
-15709.77,10001,7524.578511
-12090.335,9957,7525.233601
-12447.773,10001,7525.577101
-97.43097,1,7525.727854
-13280.679,9957,7527.181629
-13930.7,9957,7527.543715
-103.33874,1,7527.696612
-12408.675,9957,7529.611386
-15755.041,9957,7529.713065
-100.864655,1,7529.865243
-12279.758,9957,7530.366485
-10352.019,9957,7532.579856
-108.578636,1,7532.731687
-15996.57,9957,7533.479026
-18748.742,10001,7535.421528
-181653.77,10001,7537.160464
-99.84802,1,7537.181136
-101.329865,1,7537.201388
-96.20708,1,7537.357688
-16044.531,9957,7537.840006
-10788.658,9957,7541.37097
-10442.482,10001,7544.003604
-109.09191,1,7544.157652
-89938.5,9958,7613.737686
-16300.417,9958,7650.107326
-14658.35,9958,7655.952478
-111513.87,9958,7693.163142
-104.97508,1,7693.317527
-14507.508,9958,7695.61974
-110.821625,1,7695.773015
-207566.03,10001,7708.481503
-107.70182,1,7708.501958
-97.648895,1,7708.650765
-11954.237,9959,7720.600368
-18178.674,9959,7724.638781
-12694.794,10001,7725.782093
-17319.186,9959,7726.176645
-121700.836,9959,7726.196969
-18063.527,9959,7726.419422
-101.28929,1,7726.439893
-99.915085,1,7726.460113
-12997.657,10001,7726.580355
-14569.023,10001,7727.758725
-15810.53,10001,7729.306699
-11453.083,9959,7729.709347
-12735.081,10001,7731.546301
-100.063095,1,7731.568022
-110.30435,1,7731.597747
-92593.28,9959,7731.830342
-13741.941,9959,7732.354565
-85341.914,9959,7732.717026
-98.52481,1,7732.867631
-17266.951,9959,7734.288219
-12887.795,9959,7734.803968
-12136.132,9959,7736.70971
-12081.8,9959,7736.956859
-12292.871,9959,7737.428362
-9629.602,9959,7739.669033
-13021.385,9959,7740.409643
-13966.978,9959,7742.221167
-14701.59,312,7743.790776
-10738.03,9959,7744.285633
-15156.248,10001,7745.739444
-17753.229,10001,7749.371986
-98.6322,1,7749.521388
-11813.005,9959,7751.282668
-15954.722,9959,7820.689451
-14135.133,9960,7856.949949
-120.175804,1,7856.971726
-14793.57,10001,7863.498787
-11881.955,9960,7900.061135
-9954.494,9960,7902.270351
-118.28524,1,7902.411055
-12020.101,9960,7915.124983
-118.32833,1,7915.269072
-17633.97,10001,7928.228336
-14085.253,9960,7931.3024
-11675.874,9960,7932.331707
-9426.366,9960,7932.593224
-111.34226,1,7932.612879
-119.899,1,7932.754076
-14521.733,10001,7933.571404
-116.07481,1,7933.71444
-15374.999,10001,7933.955876
-16937.246,10001,7934.190435
-16193.819,10001,7935.480646
-12685.732,9960,7936.191856
-13900.425,9960,7936.455361
-17042.965,9960,7938.678138
-13571.398,10001,7939.404968
-107.333496,1,7939.424598
-61426.113,9960,7939.589011
-102.9568,1,7939.608629
-13257.008,10001,7940.036405
-98.32267,1,7940.058131
-15190.55,9960,7940.889051
-11767.326,9960,7941.274315
-98.22169,1,7941.419243
-10563.415,9960,7943.294422
-10625.22,10001,7944.732562
-18700.564,328,7946.430562
-128.03973,1,7946.450799
-134565.83,9960,7946.730652
-103.87921,1,7946.885836
-18180.36,10001,7947.086834
-118.411835,1,7947.106904
-18064.105,355,7947.292433
-15650.068,9960,7948.538094
-103.22631,1,7948.558595
-105.06378,1,7948.700467
-50926.26,9960,7950.220748
-16133.377,9960,7950.704929
-14218.778,9960,7952.176032
-68567.695,9960,7955.840871
-16230.174,10001,7958.435308
-11233.291,9961,8026.99671
-237218.25,10001,8063.988691
-119.40174,1,8064.131347
-13209.099,10001,8070.869799
-30383.664,9962,8106.451538
-10820.136,9962,8108.787264
-14508.475,9962,8121.605355
-12349.852,9962,8134.421057
-99.68686,1,8134.555755
-15950.782,10001,8138.412745
-113.38611,1,8138.433017
-145218.84,9962,8138.535209
-11017.427,9962,8138.9554
-10339.97,9962,8140.052459
-9982.768,9962,8140.53403
-12484.497,10001,8141.320265
-96.20455,1,8141.455688
-10654.88,9962,8142.057479
-10481.56,9962,8142.641079
-101.55693,1,8142.774542
-12586.891,10001,8143.808976
-54926.57,9962,8144.997751
-14758.656,10001,8147.170702
-99.15297,1,8147.30862
-14334.467,257,8147.487156
-9635.141,9962,8147.728005
-14473.867,10001,8148.232444
-9357.879,9962,8149.599102
-10093.98,9962,8151.157641
-18429.064,376,8153.210684
-14111.051,9962,8153.311347
-116.14156,1,8153.450161
-12784.703,10001,8154.023248
-16790.115,10001,8154.662699
-12406.859,10001,8154.964198
-11506.074,9962,8155.471455
-13082.344,9962,8157.355437
-14530.399,286,8157.659504
-116.1151,1,8157.679504
-103.811676,1,8157.816568
-11652.806,10001,8158.01322
-13001.835,9962,8159.035783
-95.06137,1,8159.056414
-102.541016,1,8159.193391
-11503.118,9962,8162.793826
-15796.94,10001,8166.266098
-85179.56,9963,8234.090016
-93.37208,1,8234.110844
-111.44584,1,8234.131162
-12771.132,9963,8271.218312
-118.073364,1,8271.238894
-114.28468,1,8271.259286
-96.70473,1,8271.393774
-10048.764,9963,8277.84454
-11757.85,9963,8313.607455
-11348.731,10001,8316.712601
-14536.864,228,8318.458409
-9807.71,9963,8328.773446
-97.346924,1,8328.908282
-8820.91,9963,8341.897902
-12659.863,9963,8346.192652
-93.82633,1,8346.322219
-14281.167,10001,8346.779552
-15733.434,10001,8346.882599
-100.30299,1,8347.020092
-120732.92,9963,8347.359839
-11731.932,9963,8347.841122
-9418.936,9964,8348.550574
-11395.266,9964,8349.757351
-19261.32,10001,8351.537427
-105.959946,1,8351.671788
-12195.7,9964,8354.519329
-15348.248,9964,8355.325372
-17670.426,10001,8355.560584
-13482.27,10001,8355.913992
-13024.992,10001,8357.785152
-11485.361,9964,8360.383617
-11994.509,9964,8360.505394
-11203.34,9964,8361.079268
-10835.083,9964,8361.602267
-102.41083,1,8361.739851
-79270.73,9964,8361.90055
-99.23807,1,8362.033461
-16087.195,10001,8363.380483
-10386.679,9964,8364.393184
-10103.989,9964,8364.849219
-101.40228,1,8364.981299
-17888.074,9964,8365.153455
-97466.85,9964,8366.222999
-26812.57,10001,8370.560846
-13239.346,9964,8373.193075
-11992.939,10001,8441.752682
-115173.73,9965,8477.963548
-29445.621,10001,8485.232977
-114.18397,1,8485.253065
-127.46689,1,8485.273
-108.717606,1,8485.293142
-102.21324,1,8485.423417
-10447.916,9965,8523.26487
-11401.306,9965,8524.888813
-109.438934,1,8524.909376
-14514.243,9965,8535.203805
-123.77004,1,8535.223796
-14196.726,9965,8548.031327
-8593.673,9965,8552.43397
-101.05343,1,8552.454471
-121.34833,1,8552.587185
-167902.55,9965,8552.892746
-25367.936,9965,8553.126449
-15101.536,9965,8553.934762
-98.74771,1,8554.062128
-17799.54,10001,8554.517659
-129.08098,1,8554.648797
-16419.168,10001,8555.801936
-11842.157,9965,8556.272322
-9533.188,9965,8558.069779
-68980.7,9965,8560.699443
-12012.279,9965,8561.643183
-13260.1,9965,8561.989871
-96683.555,10001,8562.354839
-103.39083,1,8562.488212
-12661.457,9965,8563.968651
-13640.727,9965,8566.574577
-15993.972,9965,8567.158937
-111.563255,1,8567.179183
-15606.755,10001,8567.420574
-10902.424,9965,8567.701733
-94.53214,1,8567.721817
-10599.441,9965,8567.884427
-95.340996,1,8567.905016
-104.22976,1,8568.032599
-12268.947,9965,8569.333717
-183015.16,9965,8570.707217
-8181.6055,9965,8570.767803
-123910.445,10001,8571.185823
-131568.52,9965,8571.827899
-21663.152,9965,8576.303892
-128918.82,10001,8579.650224
-97.96194,1,8579.781709
-9298.001,9966,8647.439863
-16411.355,10001,8684.574905
-126.12337,1,8684.595137
-9598.191,9966,8691.125757
-107.83114,1,8691.24527
-16509.295,324,8697.921925
-98.455605,1,8697.942073
-101.96714,1,8697.962014
-8429.547,9966,8728.993349
-119.33443,1,8729.115755
-88306.31,10001,8731.548386
-14653.188,245,8734.291174
-111.07888,1,8734.419299
-18062.146,364,8739.240858
-58800.203,10001,8742.100872
-93.85328,1,8742.122639
-10714.746,9967,8754.129363
-97.40192,1,8754.150561
-110.470215,1,8754.170924
-94.22661,1,8754.191893
-107.456406,1,8754.319384
-13576.459,9967,8758.79622
-10810.747,9967,8759.224427
-14588.9375,232,8759.353105
-96.72408,1,8759.373578
-119.7261,1,8759.497112
-11167.005,10001,8760.121334
-107865.31,9967,8760.28369
-8421.385,9967,8760.754581
-11571.206,9967,8761.907885
-103.41495,1,8762.030357
-10893.313,9967,8762.378146
-97.8038,1,8762.398329
-12257.903,10001,8764.876905
-15626.936,326,8766.052132
-96.38942,1,8766.178977
-16872.69,10001,8767.700505
-10419.961,9967,8768.192168
-40862.066,9967,8768.576894
-19269.865,10001,8768.63781
-115.10075,1,8768.658715
-99.00035,1,8768.67951
-8495.932,9967,8769.966069
-116.38041,1,8769.986193
-14115.825,10001,8773.260288
-14489.787,10001,8773.979717
-94.35514,1,8774.000368
-99.02703,1,8774.020629
-9608.75,9967,8774.040747
-109.74773,1,8774.040807
-113.029366,1,8774.161054
-11501.987,10001,8774.321718
-13000.901,10001,8774.625532
-13608.379,9967,8775.434675
-12829.371,9967,8777.182693
-11069.6045,10001,8777.608456
-95.760445,1,8777.629105
-132577.25,10001,8777.66891
-121.43762,1,8777.792025
-14160.635,10001,8778.726516
-10331.3,9967,8782.389159
-9791.28,9967,8785.892526
-18583.756,10001,8854.59663
-104.52443,1,8854.713883
-15724.805,10001,8891.776719
-32570.307,10001,8905.128047
-118.24724,1,8905.147825
-99.179955,1,8905.167868
-10045.285,9968,8940.58675
-8650.341,9968,8945.427086
-11075.58,10001,8949.093791
-10348.843,9968,8965.3036
-14294.305,9968,8965.908529
-15527.591,10001,8966.01073
-14627.07,9968,8966.432871
-117.499344,1,8966.453403
-17447.623,10001,8966.832618
-14841.48,9968,8967.710442
-8589.446,10001,8968.749319
-12143.509,10001,8971.236733
-8759.529,9968,8971.765206
-10916.307,10001,8973.944702
-9914.435,10001,8974.433567
-11326.246,10001,8974.820239
-94.53335,1,8974.940003
-19461.674,426,8975.054651
-18852.732,10001,8975.115226
-14694.025,10001,8976.415101
-9968.389,9968,8979.019344
-101.85388,1,8979.1402
-94.410515,1,8979.160607
-134431.64,9968,8979.921469
-8833.084,10001,8980.57007
-9231.543,10001,8980.852122
-94.967476,1,8980.87258
-10305.243,10001,8981.155108
-97.09128,1,8981.175435
-12864.378,9968,8981.195519
-11073.991,9968,8983.340277
-120.86931,1,8983.360425
-16851.227,10001,8983.701333
-14258.257,10001,8984.142819
-13799.673,10001,8985.136598
-123682.85,9968,8988.04055
-20669.545,9968,8991.560633
-17982.709,9969,9060.019347
-12696.143,10001,9097.700064
-16256.823,10001,9111.082407
-13208.503,10001,9146.714474
-10058.382,9970,9150.782936
-10981.466,10001,9154.963252
-119.85392,1,9155.072433
-12732.848,10001,9171.406922
-12017.264,10001,9172.015311
-10253.245,9970,9172.116638
-14624.8,10001,9172.467337
-117.542435,1,9172.48766
-24250.09,10001,9173.610486
-12722.934,10001,9174.728097
-10387.604,10001,9177.213134
-14828.996,10001,9177.739417
-108.723305,1,9177.854243
-162724.06,9970,9179.397334
-107.701935,1,9179.416986
-13317.802,9970,9180.293566
-9753.384,9970,9180.314225
-10190.523,10001,9180.518675
-93.72659,1,9180.631542
-139397.97,10001,9181.097376
-108.21329,1,9181.208829
-12889.583,10001,9182.557216
-107.722824,1,9182.668181
-99.39501,1,9182.789094
-24527.93,10001,9185.276581
-116.76158,1,9185.38552
-8607.682,9970,9185.385565
-102.80751,1,9185.495051
-12662.074,10001,9186.741129
-18220.738,10001,9186.944291
-101.88833,1,9186.964612
-99.36866,1,9186.984402
-11219.219,10001,9187.341282
-15400.57,10001,9187.361813
-119.93892,1,9187.382817
-95.368484,1,9187.496482
-94.53077,1,9187.614309
-17162.652,329,9187.857054
-11003.586,9970,9189.44446
-15414.7295,9970,9189.798871
-31514.873,10001,9189.929822
-107123.74,10001,9191.597701
-15042.335,10001,9194.500268
-11235.882,10001,9197.894618
-105.68297,1,9198.001781
-13114.474,9971,9265.878128
-112.80992,1,9265.987236
-93.600586,1,9266.009481
-100.305885,1,9266.029759
-100.670364,1,9266.139693
-10785.815,10001,9304.435721
-65173.168,9971,9317.278167
-99.42298,1,9317.393228
-60213.758,6345,9324.779474
-8743.489,9971,9352.809034
-10885.584,10001,9357.589343
-98.51384,1,9357.694313
-10934.582,9971,9361.362498
-11563.504,9971,9377.500396
-103.04525,1,9377.612227
-83423.055,10001,9378.805539
-11025.734,10001,9379.10148
-9920.624,10001,9379.4662
-12955.475,9971,9379.890899
-15502.346,9971,9380.927985
-10083.848,9972,9383.995318
-96.38075,1,9384.107713
-95.561874,1,9384.2212
-10409.672,10001,9384.22126
-110.41079,1,9384.242046
-13806.801,10001,9386.227209
-16750.887,353,9386.555125
-101.366425,1,9386.57524
-95.93957,1,9386.595105
-98.22768,1,9386.615312
-96.82937,1,9386.635258
-11863.325,9972,9386.923128
-13133.563,10001,9387.370896
-49569.92,9972,9387.579611
-13854.715,9972,9388.895969
-10880.587,9972,9391.542096
-99.340225,1,9391.649795
-11383.542,10001,9392.285111
-94.586716,1,9392.305465
-95.43271,1,9392.3255
-106.629425,1,9392.345616
-118.37377,1,9392.457333
-15814.967,9972,9393.570868
-103.60083,1,9393.590979
-9381.807,9972,9393.739343
-8895.552,10001,9393.739388
-12639.661,10001,9394.069433
-223709.77,10001,9394.654594
-108.327736,1,9394.674929
-18502.615,9972,9395.939185
-37084.605,10001,9396.144095
-112.256325,1,9396.164456
-112.08633,1,9396.184636
-106.38443,1,9396.204375
-12688.8,10001,9396.573213
-11083.8955,9972,9397.602896
-16277.09,303,9402.83137
-113.603386,1,9402.853356
-108.09508,1,9402.873404
-10083.527,9972,9404.021742
-128.84637,1,9404.042583
-7961.5356,9972,9471.950168
-10895.53,9972,9510.235831
-18415.096,9973,9522.941296
-44622.965,10001,9530.977939
-14895.818,9973,9558.486295
-8553.228,9973,9563.203323
-14438.373,10001,9567.343554
-16397.96,9973,9583.037743
-119.07548,1,9583.139275
-98.74309,1,9583.242543
-99.63545,1,9583.264109
-96.264534,1,9583.371978
-14596.648,10001,9585.131633
-9864.102,10001,9585.681271
-51355.98,10001,9586.104089
-107.70717,1,9586.124548
-21829.615,10001,9587.139457
-15038.186,9973,9589.729694
-12148.081,10001,9590.515638
-78021.1,9973,9592.549089
-103.4716,1,9592.654999
-10381.301,10001,9592.676061
-96.40011,1,9592.676106
-106.657196,1,9592.696594
-12893.411,9973,9593.085692
-8964.437,10001,9593.085749
-99.2007,1,9593.10669
-112.80175,1,9593.126907
-14144.076,9973,9593.207602
-10420.182,10001,9595.174706
-95.8646,1,9595.195009
-8287.608,9973,9597.146875
-102.01634,1,9597.253067
-108.37224,1,9597.273505
-102.25267,1,9597.375284
-10041.623,9973,9597.938299
-17284.852,9973,9599.210117
-12438.721,9973,9599.53511
-12421.854,10001,9599.79628
-9128.266,10001,9599.856885
-12314.924,10001,9600.709986
-109.811066,1,9600.730578
-108.3225,1,9600.750529
-10990.282,10001,9602.081094
-117.88924,1,9602.101352
-9449.329,10001,9602.428347
-9021.035,10001,9603.730107
-47245.88,10001,9608.863096
-119.22386,1,9608.962223
-13392.756,10001,9610.114346
-9852.6,9974,9677.294963
-29764.197,10001,9715.890143
-10076.384,10001,9728.693035
-17327.404,10001,9736.693658
-7569.1323,9974,9763.474454
-97.23488,1,9763.574758
-154345.56,10001,9768.863128
-7620.5815,10001,9773.104978
-11504.0,9975,9788.282689
-222940.22,9975,9790.055707
-104.831764,1,9790.075377
-101.49408,1,9790.095422
-118.709496,1,9790.189006
-68295.336,9975,9790.58844
-106.87647,1,9790.684791
-14397.493,10001,9791.63939
-103.804214,1,9791.661439
-103.51336,1,9791.757651
-18094.855,10001,9792.730259
-103.67604,1,9792.828206
-95.40871,1,9792.848693
-8079.3013,9975,9794.789463
-114.31102,1,9794.809614
-12692.169,9975,9795.37166
-8227.588,9975,9797.682921
-9766.828,10001,9797.966548
-12944.217,10001,9797.987095
-102.53744,1,9798.007238
-14976.399,10001,9798.32903
-10713.281,10001,9798.411688
-7361.5723,10001,9800.313754
-114.38984,1,9800.334471
-96.49512,1,9800.365691
-8286.9,9975,9801.920768
-10104.1875,10001,9803.008986
-12489.672,9975,9803.683023
-218193.48,9975,9804.00369
-14052.237,10001,9804.785403
-11726.035,10001,9804.845087
-18686.473,10001,9805.811515
-95.33762,1,9805.831584
-89914.12,9975,9806.84467
-17082.938,10001,9807.204674
-9352.274,10001,9808.769236
-109.75798,1,9808.789659
-6635.031,9975,9813.607206
-17339.412,10001,9815.29586
